Timestamp,Latitude,Longitude,Location,Elvation,Soil_pH,Soil_moisture,Soil_Condition,Treatment(pH)/Ton/per/acr),,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,4.5,32%,Bad,None,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,5.8,43%,Good,3.7,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,7.4,45%,Bad,None,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,6,34%,Bad,None,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,8.6,54%,Bad,None,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,9.5,76%,Bad,None,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,8,54%,Bad,None,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,5.4,56%,Bad,5.5,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,6.3,67%,Good,None,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,9.2,76%,Bad,None,,,,,,,,,,,
12/20/2022,7.8742,80.6511,Dambulla,164m,7.9,66%,Bad,None,,,,,,,,,,,
12/20/2022,7.8742,80.6511,Dambulla,164m,8.2,76%,Bad,None,,,,,,,,,,,
12/20/2022,7.8742,80.6511,Dambulla,164m,9.1,25%,Bad,None,,,,,,,,,,,
12/20/2022,7.8742,80.6511,Dambulla,164m,7.7,22%,Bad,None,,,,,,,,,,,
12/20/2022,7.8742,80.6511,Dambulla,164m,5.9,45%,Good,None,,,,,,,,,,,
12/20/2022,7.8742,80.6511,Dambulla,164m,6.2,32%,Bad,None,,,,,,,,,,,
12/20/2022,7.8742,80.6511,Dambulla,164m,3.5,54%,Bad,None,,,,,,,,,,,
12/20/2022,7.8742,80.6511,Dambulla,164m,7.4,65%,Bad,None,,,,,,,,,,,
12/20/2022,7.8742,80.6511,Dambulla,164m,8.3,45%,Bad,None,,,,,,,,,,,
12/20/2022,7.8742,80.6511,Dambulla,164m,8.7,32%,Bad,None,,,,,,,,,,,
12/20/2022,7.8742,80.6511,Dambulla,164m,3.6,38%,Bad,None,,,,,,,,,,,
12/20/2022,7.8742,80.6511,Dambulla,164m,6,54%,Good,None,,,,,,,,,,,
12/20/2022,7.8742,80.6511,Dambulla,164m,9.4,45%,Bad,None,,,,,,,,,,,
12/20/2022,7.8742,80.6511,Dambulla,164m,8.2,36%,Bad,None,,,,,,,,,,,
12/20/2022,7.8742,80.6511,Dambulla,164m,5.1,39%,Bad,6.9,,,,,,,,,,,
12/20/2022,7.8742,80.6511,Dambulla,164m,6.3,42%,Good,None,,,,,,,,,,,
12/20/2022,7.8742,80.6511,Dambulla,164m,8,52%,Bad,None,,,,,,,,,,,
12/20/2022,7.8742,80.6511,Dambulla,164m,8.9,44%,Bad,None,,,,,,,,,,,
12/20/2022,7.8742,80.6511,Dambulla,164m,6.9,23%,Bad,None,,,,,,,,,,,
12/20/2022,7.8742,80.6511,Dambulla,164m,5.2,45%,Bad,6.4,,,,,,,,,,,
12/20/2022,7.8742,80.6511,Dambulla,164m,7.6,12%,Bad,None,,,,,,,,,,,
12/20/2022,7.8742,80.6511,Dambulla,164m,8.7,16%,Bad,None,,,,,,,,,,,
12/20/2022,7.8742,80.6511,Dambulla,164m,7.8,18%,Bad,None,,,,,,,,,,,
12/20/2022,7.8742,80.6511,Dambulla,164m,8.1,17%,Bad,None,,,,,,,,,,,
12/20/2022,7.8742,80.6511,Dambulla,164m,4.4,19%,Bad,None,,,,,,,,,,,
12/20/2022,7.8742,80.6511,Dambulla,164m,6,32%,Bad,None,,,,,,,,,,,
12/20/2022,7.8742,80.6511,Dambulla,164m,8.5,36%,Bad,None,,,,,,,,,,,
12/20/2022,7.8742,80.6511,Dambulla,164m,7.2,39%,Bad,None,,,,,,,,,,,
12/20/2022,7.8742,80.6511,Dambulla,164m,4.9,38%,Bad,7.7,,,,,,,,,,,
12/20/2022,7.8742,80.6511,Dambulla,164m,4.6,37%,Bad,None,,,,,,,,,,,
12/23/2022,7.8742,80.6511,Dambulla,164m,5,42%,Bad,7.3,,,,,,,,,,,
12/23/2022,7.8742,80.6511,Dambulla,164m,3.5,45%,Bad,None,,,,,,,,,,,
12/23/2022,7.8742,80.6511,Dambulla,164m,8.9,44%,Bad,None,,,,,,,,,,,
12/23/2022,7.8742,80.6511,Dambulla,164m,9.4,47%,Bad,None,,,,,,,,,,,
12/23/2022,7.8742,80.6511,Dambulla,164m,5.8,48%,Good,None,,,,,,,,,,,
12/23/2022,7.8742,80.6511,Dambulla,164m,8.4,46%,Bad,None,,,,,,,,,,,
12/23/2022,7.8742,80.6511,Dambulla,164m,8.6,49%,Bad,None,,,,,,,,,,,
12/23/2022,7.8742,80.6511,Dambulla,164m,7.7,47%,Bad,None,,,,,,,,,,,
12/23/2022,7.8742,80.6511,Dambulla,164m,5.3,48%,Bad,6,,,,,,,,,,,
12/23/2022,7.8742,80.6511,Dambulla,164m,9.1,47%,Bad,None,,,,,,,,,,,
12/23/2022,7.8742,80.6511,Dambulla,164m,4.6,45%,Bad,None,,,,,,,,,,,
12/23/2022,7.8742,80.6511,Dambulla,164m,7.1,46%,Bad,None,,,,,,,,,,,
12/23/2022,7.8742,80.6511,Dambulla,164m,7.2,58%,Bad,None,,,,,,,,,,,
12/23/2022,7.8742,80.6511,Dambulla,164m,9.9,52%,Bad,None,,,,,,,,,,,
12/23/2022,7.8742,80.6511,Dambulla,164m,8.9,52%,Bad,None,,,,,,,,,,,
12/23/2022,7.8742,80.6511,Dambulla,164m,8.6,54%,Bad,None,,,,,,,,,,,
12/23/2022,7.8742,80.6511,Dambulla,164m,8.6,56%,Bad,None,,,,,,,,,,,
12/23/2022,7.8742,80.6511,Dambulla,164m,5.8,57%,Good,3.7,,,,,,,,,,,
12/23/2022,7.8742,80.6511,Dambulla,164m,3.5,53%,Bad,None,,,,,,,,,,,
12/23/2022,7.8742,80.6511,Dambulla,164m,7.2,65%,Bad,None,,,,,,,,,,,
12/23/2022,7.8742,80.6511,Dambulla,164m,7,62%,Bad,None,,,,,,,,,,,
12/23/2022,7.8742,80.6511,Dambulla,164m,6.6,68%,Bad,None,,,,,,,,,,,
12/23/2022,7.8742,80.6511,Dambulla,164m,6.8,69%,Good,None,,,,,,,,,,,
12/23/2022,7.8742,80.6511,Dambulla,164m,6.9,62%,Bad,None,,,,,,,,,,,
12/23/2022,7.8742,80.6511,Dambulla,164m,7.2,63%,Bad,None,,,,,,,,,,,
12/23/2022,7.8742,80.6511,Dambulla,164m,6.9,64%,Bad,None,,,,,,,,,,,
12/23/2022,7.8742,80.6511,Dambulla,164m,7.2,62%,Bad,None,,,,,,,,,,,
12/23/2022,7.8742,80.6511,Dambulla,164m,7,37%,Bad,None,,,,,,,,,,,
12/23/2022,7.8742,80.6511,Dambulla,164m,7.1,42%,Bad,None,,,,,,,,,,,
12/23/2022,7.8742,80.6511,Dambulla,164m,7.2,45%,Bad,None,,,,,,,,,,,
12/23/2022,7.8742,80.6511,Dambulla,164m,6.4,44%,Good,None,,,,,,,,,,,
12/23/2022,7.8742,80.6511,Dambulla,164m,6.4,47%,Good,None,,,,,,,,,,,
12/23/2022,7.8742,80.6511,Dambulla,164m,6.7,48%,Good,None,,,,,,,,,,,
12/23/2022,7.8742,80.6511,Dambulla,164m,6.6,46%,Good,None,,,,,,,,,,,
12/23/2022,7.8742,80.6511,Dambulla,164m,6.8,49%,Good,None,,,,,,,,,,,
12/23/2022,7.8742,80.6511,Dambulla,164m,6.9,47%,Bad,None,,,,,,,,,,,
12/23/2022,7.8742,80.6511,Dambulla,164m,7.1,48%,Bad,None,,,,,,,,,,,
12/23/2022,7.8742,80.6511,Dambulla,164m,6.9,47%,Bad,None,,,,,,,,,,,
12/23/2022,7.8742,80.6511,Dambulla,164m,6.4,45%,Good,None,,,,,,,,,,,
12/23/2022,7.8742,80.6511,Dambulla,164m,6.5,46%,Good,None,,,,,,,,,,,
12/23/2022,7.8742,80.6511,Dambulla,164m,6.5,58%,Good,None,,,,,,,,,,,
12/23/2022,7.8742,80.6511,Dambulla,164m,6.5,52%,Good,None,,,,,,,,,,,
12/23/2022,7.8742,80.6511,Dambulla,164m,6.7,52%,Good,None,,,,,,,,,,,
12/23/2022,7.8742,80.6511,Dambulla,164m,6.5,54%,Good,None,,,,,,,,,,,
12/23/2022,7.8742,80.6511,Dambulla,164m,6.3,56%,Good,None,,,,,,,,,,,
12/23/2022,7.8742,80.6511,Dambulla,164m,6.9,57%,Bad,None,,,,,,,,,,,
12/23/2022,7.8742,80.6511,Dambulla,164m,6.8,53%,Good,None,,,,,,,,,,,
12/23/2022,7.8742,80.6511,Dambulla,164m,6.8,65%,Good,None,,,,,,,,,,,
12/23/2022,7.8742,80.6511,Dambulla,164m,6.3,62%,Good,None,,,,,,,,,,,
12/23/2022,7.8742,80.6511,Dambulla,164m,6.7,68,Good,None,,,,,,,,,,,
12/23/2022,7.8742,80.6511,Dambulla,164m,6.8,69%,Good,None,,,,,,,,,,,
12/23/2022,7.8742,80.6511,Dambulla,164m,7.1,62%,Bad,None,,,,,,,,,,,
12/23/2022,7.8742,80.6511,Dambulla,164m,7,63%,Bad,None,,,,,,,,,,,
12/23/2022,7.8742,80.6511,Dambulla,164m,7.2,64%,Bad,None,,,,,,,,,,,
12/23/2022,7.8742,80.6511,Dambulla,164m,7,62%,Bad,None,,,,,,,,,,,
12/23/2022,7.8742,80.6511,Dambulla,164m,6.2,52%,Good,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,7.2,65%,Bad,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,6.4,58%,Good,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,6.6,54%,Good,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,7,52%,Bad,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,6.3,53%,Good,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,6.4,65%,Good,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,6.4,60%,Good,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,6.9,64%,Bad,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,6.5,61%,Good,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,7.1,63%,Bad,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,7,67%,Bad,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,6.2,67%,Good,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,6.2,70%,Good,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,7.1,72%,Bad,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,6.5,71%,Good,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,6.6,74%,Good,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,7.1,75%,Bad,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,6.4,78%,Good,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,6.3,80%,Good,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,6.6,82%,Bad,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,6.4,86%,Bad,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,6.4,85%,Bad,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,6.3,32%,Bad,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,7,36%,Bad,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,6.4,38%,Bad,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,7.2,31%,Bad,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,6.4,38%,Bad,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,7.1,39%,Bad,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,6.7,36%,Bad,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,6.6,41%,Good,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,6.7,42%,Good,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,7.1,45%,Bad,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,6.9,46%,Bad,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,7.1,78%,Bad,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,6.5,72%,Good,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,6.7,65%,Good,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,6.6,74%,Good,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,6.9,72%,Bad,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,6.5,73%,Good,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,6.6,74%,Good,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,6.9,79%,Bad,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,6.4,60%,Good,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,6.4,62%,Good,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,6.4,58%,Good,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,6.8,47%,Good,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,6.7,68%,Good,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,6.7,76%,Good,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,6.6,47%,Good,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,6.7,68%,Good,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,7,49%,Bad,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,6.9,83%,Bad,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,6.8,76%,Good,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,7.2,87%,Bad,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,6.3,75%,Good,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,6.7,65%,Good,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,6.7,76%,Good,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,6.6,87%,Bad,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,6.7,65%,Good,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,7.1,54%,Bad,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,6.9,54%,Bad,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,6.8,34%,Bad,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,7,54%,Bad,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,6.3,65%,Good,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,7.5,65%,Bad,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,7,33%,Bad,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,7.4,34%,Bad,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,6.5,43%,Good,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,6.8,54%,Good,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,7.6,54%,Bad,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,7.7,56%,Bad,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,6.6,65%,Good,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,7.5,67%,Bad,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,6.5,87%,Bad,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,7.2,76%,Bad,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,7.6,54%,Bad,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,6.9,34%,Bad,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,7.8,45%,Bad,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,6.7,43%,Good,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,6.7,32%,Bad,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,7.3,32%,Bad,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,7.6,45%,Bad,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,7.7,43%,Bad,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,7.4,32%,Bad,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,6.9,23%,Bad,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,7.2,43%,Bad,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,7.1,32%,Bad,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,6.7,21%,Bad,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,6.7,32%,Bad,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,6.6,21%,Bad,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,7.1,54%,Bad,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,7.5,76%,Bad,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,7.2,76%,Bad,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,6.9,45%,Bad,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,7.4,34%,Bad,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,6.9,43%,Bad,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,6.6,65%,Good,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,7.3,67%,Bad,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,7,52%,Bad,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,7.2,23%,Bad,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,6.9,32%,Bad,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,7.5,45%,Bad,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,7.2,65%,Bad,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,7.1,76%,Bad,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,6.8,89%,Bad,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,7.4,54%,Bad,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,7.7,87%,Bad,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,6.6,54%,Good,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,6.7,54%,Good,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,6.5,76%,Good,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,7.7,45%,Bad,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,6.6,67%,Good,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,7.4,45%,Bad,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,7.5,67%,Bad,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,7.2,54%,Bad,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,6.6,34%,Bad,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,7.1,54%,Bad,None,,,,,,,,,,,
12/26/2022,7.8742,80.6511,Dambulla,164m,6.7,54%,Good,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,7.4,43%,Bad,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,6.6,34%,Bad,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,7.5,32%,Bad,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,7.8,23%,Bad,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,7.3,56%,Bad,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,7.6,76%,Bad,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,7.1,32%,Bad,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,7.4,65%,Bad,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,7.4,32%,Bad,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,6.5,53%,Good,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,7.2,21%,Bad,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,7.3,76%,Bad,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,7.6,23%,Bad,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,7.5,54%,Bad,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,7.3,34%,Bad,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,6.5,56%,Good,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,7.1,76%,Bad,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,7.6,87%,Bad,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,7.4,45%,Bad,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,7.5,34%,Bad,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,7,12%,Bad,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,6.8,23%,Bad,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,7.2,56%,Bad,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,7.3,54%,Bad,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,6.6,32%,Bad,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,6.7,65%,Good,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,7.7,75%,Bad,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,7.4,54%,Bad,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,6.6,54%,Good,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,7,44%,Bad,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,7.4,23%,Bad,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,7,45%,Bad,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,6.8,65%,Good,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,7.4,56%,Bad,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,6.9,43%,Bad,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,7.2,32%,Bad,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,7,43%,Bad,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,7.4,23%,Bad,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,7.3,45%,Bad,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,6.5,32%,Bad,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,6.9,76%,Bad,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,6.9,87%,Bad,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,7.8,65%,Bad,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,6.8,43%,Good,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,7.3,32%,Bad,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,7.5,65%,Bad,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,7.6,76%,Bad,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,7.7,65%,Bad,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,7.5,23%,Bad,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,6.6,21%,Bad,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,7.3,76%,Bad,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,6.4,43%,Good,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,7.8,76%,Bad,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,6.1,54%,Good,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,6.6,67%,Good,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,7.3,89%,Bad,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,6.1,54%,Good,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,6.7,45%,Good,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,7.3,54%,Bad,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,7.8,43%,Bad,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,5.9,43%,Good,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,6.4,54%,Good,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,7.4,65%,Bad,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,7.7,65%,Bad,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,7.5,56%,Bad,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,6.9,54%,Bad,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,7.4,43%,Bad,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,7.6,56%,Bad,None,,,,,,,,,,,
